29.21 38.90 32.39 45.97 11.31 18.11 18.25 40.16 44.55 48.51 48.09 59.48 24.04 15.26 7.28 14.76 19.70 18.25 29.12 52.80 57.38 23.41 32.06 42.58 47.89 23.41 21.63 33.29 48.02 34.48 48.66 41.76 64.41 58.00 58.73 57.01 48.09 19.70 37.66 17.00 23.02 5.10 0.00 15.00 17.12 33.42 39.00 45.12 43.46 60.93 43.60 46.17 34.01 38.95 43.46 31.95 9.00 13.00 14.14 13.42 24.60 12.04 46.17 57.56 75.80 70.01 75.21 33.73 30.41 37.70 55.61 60.93 21.38 23.54 26.02 26.02 42.43 49.04 52.50 48.84 40.61 42.76 36.14 27.73 20.25 21.47 7.81 6.71 40.11 24.35 55.58 7.07 11.18 12.37 15.13 12.04 15.13 9.85 9.49 14.87 15.23 47.71 47.01 52.09 22.02 18.11 35.51 51.62 57.80 35.00 21.02 30.08 26.91 17.03 32.70 29.27 29.27 12.53 23.26 34.01 60.31 35.51 45.54 47.43 43.08 26.31 56.44 41.18 65.19 50.21 20.52 58.94 41.05 38.05 44.29 64.82 57.71 24.17 42.72 18.25 14.32 5.39 18.11 52.47 16.28 9.22 27.07 20.10 49.74 36.67 25.02 16.40 14.14 39.66 39.41 12.81 34.83 49.68 33.14 49.98 62.77 54.34 55.15 45.28 59.55 12.17 26.00 34.93 58.80 56.08 21.10 3.16 12.04 22.63 31.58 55.03 46.69 25.06 29.27 24.41 16.12 64.01 41.11 31.91 42.52 49.04 37.05 24.19 54.45 48.51 39.56 9.43 7.28 7.28 45.00 33.29 40.36 25.18 14.21 34.71 
43.86 51.88 46.17 60.83 17.46 30.41 28.46 47.01 59.46 60.08 57.71 73.25 37.22 22.36 20.25 2.24 18.03 28.46 37.22 66.37 70.71 38.01 44.55 54.04 62.77 38.01 36.12 47.63 62.97 48.60 60.41 54.56 78.23 72.92 73.54 62.65 57.71 18.03 49.04 30.36 38.01 13.60 15.00 0.00 12.08 36.14 45.10 53.04 49.25 74.30 58.14 57.28 47.71 53.85 58.14 46.52 22.85 26.57 25.08 21.84 31.02 24.70 57.28 66.12 89.87 83.19 89.64 45.04 44.41 51.11 70.18 74.30 35.47 37.70 39.29 38.83 57.31 64.03 67.21 63.64 55.61 51.16 44.10 34.00 28.44 20.25 22.67 21.21 51.24 37.74 64.12 19.42 20.25 25.81 27.78 23.71 27.78 19.70 20.12 24.04 30.02 62.01 61.62 61.66 37.01 28.79 44.41 63.25 71.85 50.00 35.85 42.94 29.61 22.02 46.32 43.01 41.23 20.88 30.07 47.07 75.01 49.82 54.23 54.08 49.16 38.48 67.72 55.22 79.40 65.07 35.38 71.31 55.44 50.49 59.17 79.40 69.26 38.95 57.69 13.42 3.16 17.20 9.22 63.89 30.46 22.14 38.63 32.20 63.82 51.48 35.74 31.40 25.08 54.04 54.41 27.80 49.82 64.38 44.60 63.06 76.84 66.48 70.04 60.21 74.28 23.26 39.66 41.05 73.55 71.06 34.79 18.03 10.00 25.32 40.45 67.98 61.52 39.20 43.01 39.41 30.48 73.82 52.20 46.87 57.49 63.70 49.50 37.95 65.80 60.08 47.01 14.56 12.08 18.87 59.55 48.26 55.15 38.90 18.03 36.69 
40.82 45.45 49.09 57.98 10.82 24.84 21.26 36.22 56.94 51.88 48.08 67.36 31.89 14.21 24.33 9.85 6.08 21.26 27.51 60.31 64.20 39.46 49.16 59.68 62.63 39.46 33.12 43.60 62.39 44.05 52.35 47.80 72.35 70.18 70.21 51.16 48.08 6.08 54.74 34.06 37.64 19.31 17.12 12.08 0.00 24.33 34.06 42.58 38.00 67.80 54.20 48.75 42.45 53.76 58.94 47.85 26.08 30.07 19.21 14.87 20.88 20.59 48.75 55.73 84.29 76.28 84.86 50.80 39.82 45.28 66.07 67.80 38.05 40.11 43.01 43.10 54.71 62.18 63.60 60.46 54.13 41.00 33.96 23.54 19.72 8.25 22.36 20.40 42.94 32.65 53.76 16.76 14.42 22.36 23.02 18.87 23.02 14.76 15.65 16.97 31.26 57.38 57.80 51.92 36.06 21.93 34.79 55.01 66.48 48.85 36.67 36.80 18.03 12.53 41.04 46.04 34.21 14.21 20.25 51.01 71.22 45.61 44.15 43.05 38.01 31.89 59.09 50.25 74.25 62.13 33.62 63.63 51.22 55.15 59.14 75.17 60.84 39.81 57.01 1.41 8.94 15.30 4.12 55.46 33.02 26.31 31.40 26.17 58.69 51.92 28.02 31.05 19.21 49.82 53.31 27.66 48.33 60.80 36.89 56.40 71.45 58.67 67.12 59.81 70.60 18.03 34.83 30.15 70.00 68.96 38.00 20.02 5.10 14.04 31.02 61.03 58.52 35.23 46.04 38.90 27.73 64.03 43.83 46.49 55.47 60.00 54.15 41.01 57.27 51.88 36.50 9.49 10.00 15.81 55.61 47.76 52.15 42.01 9.22 24.74 
39.12 34.79 57.01 53.46 22.20 24.35 19.70 14.42 53.24 35.61 28.43 55.07 28.16 18.38 39.60 33.96 18.25 19.70 13.15 48.30 50.77 46.62 59.94 71.12 63.07 46.62 33.96 39.05 62.01 38.21 36.40 35.85 59.68 64.54 63.32 27.00 28.43 18.25 66.73 46.04 42.06 38.01 33.42 36.14 24.33 0.00 11.66 21.10 14.56 54.08 47.85 32.02 35.36 55.44 61.66 53.16 39.70 42.80 22.47 20.52 10.77 26.08 32.02 33.62 71.56 61.07 73.82 63.29 35.01 36.14 57.87 54.08 47.41 48.75 53.24 54.20 51.16 59.21 56.75 54.92 53.01 20.62 15.00 9.06 15.65 16.12 32.80 31.24 27.78 29.15 31.78 27.59 22.63 27.78 25.50 24.41 25.50 24.04 24.76 20.00 40.31 49.04 51.20 31.62 39.85 20.62 17.49 38.29 55.46 49.25 43.46 29.15 6.71 16.40 34.23 54.63 25.18 21.21 12.08 60.42 63.25 40.20 23.60 19.92 14.87 25.00 41.04 42.20 63.06 56.89 36.69 47.51 44.72 65.31 60.21 65.92 43.14 45.88 57.08 23.19 32.98 28.32 28.16 38.21 43.57 41.04 23.02 23.77 49.04 54.92 20.02 37.58 22.47 43.57 53.08 35.85 48.17 54.34 25.00 43.42 59.94 42.64 61.39 60.07 62.94 23.60 31.06 9.22 62.64 64.78 48.37 34.66 26.57 11.18 15.81 46.87 53.60 33.24 54.63 42.72 31.38 42.94 28.30 48.84 53.04 53.37 64.40 50.54 39.60 35.61 15.62 24.70 27.78 26.87 49.03 49.65 48.17 51.43 19.72 2.00 
35.47 27.02 56.30 47.10 28.86 24.76 21.63 2.83 47.27 25.06 16.97 45.31 25.55 24.04 43.91 43.05 28.16 21.63 10.63 38.90 40.72 46.40 60.44 71.40 58.46 46.40 32.45 33.96 57.07 32.56 25.94 27.29 49.66 57.14 55.44 18.03 16.97 28.16 67.48 48.17 41.05 44.01 39.00 45.10 34.06 11.66 0.00 9.43 4.47 43.83 41.01 21.47 29.43 51.87 58.19 51.48 43.27 45.61 25.55 25.63 14.56 28.84 21.47 22.14 61.29 50.22 64.08 64.44 30.36 29.02 49.65 43.83 48.17 49.04 53.91 55.23 45.40 53.24 49.16 48.00 48.27 9.22 6.08 11.40 18.79 26.31 36.06 34.99 18.44 26.42 20.25 32.20 27.86 30.00 27.02 27.78 27.02 29.15 29.55 24.17 41.73 41.19 44.01 20.00 38.83 22.20 9.06 27.46 46.17 45.54 43.42 24.04 16.28 23.35 28.64 54.41 20.25 26.57 15.81 60.22 54.92 34.53 12.04 9.00 4.12 21.47 29.73 35.00 53.49 50.00 35.81 36.62 38.05 65.22 56.04 57.01 31.89 45.22 52.63 33.14 42.05 33.62 38.12 27.20 45.28 44.94 19.24 23.35 40.61 52.00 17.80 38.21 25.55 37.12 48.76 37.54 44.27 47.04 18.25 33.84 50.33 31.91 54.08 55.54 54.74 27.29 27.73 4.12 54.59 58.00 49.52 39.36 35.13 20.02 10.30 36.67 47.04 30.41 54.41 41.34 31.83 31.30 18.68 46.10 47.68 46.04 64.40 51.09 28.43 25.06 4.47 31.78 34.93 31.78 42.00 46.62 42.43 51.86 27.29 12.81 
35.00 23.09 57.31 43.42 36.06 28.64 26.93 6.71 43.97 17.46 8.06 38.08 27.02 31.06 49.04 51.09 36.88 26.93 16.12 32.25 33.24 48.17 62.29 72.84 56.08 48.17 34.06 32.25 54.42 30.41 18.44 22.36 42.06 52.15 50.01 14.21 8.06 36.88 69.35 51.62 42.45 50.22 45.12 53.04 42.58 21.10 9.43 0.00 8.06 36.06 37.11 14.14 27.29 50.61 56.82 51.86 47.93 49.65 31.05 32.25 22.02 33.84 14.14 13.15 53.31 41.68 56.61 66.71 29.41 25.63 44.00 36.06 50.61 51.09 56.08 57.63 42.38 49.73 44.18 43.74 46.10 2.83 9.06 19.10 25.18 35.17 40.85 40.16 13.60 27.66 11.18 38.08 34.37 34.54 31.38 33.24 31.38 35.51 35.69 30.41 44.94 36.22 39.62 10.63 40.36 27.20 9.85 19.31 39.46 44.42 45.45 23.43 25.30 31.02 26.93 55.87 20.52 33.24 23.00 61.52 49.04 32.20 3.16 5.10 7.21 22.80 20.81 31.05 46.32 45.71 37.64 28.18 34.48 66.48 54.13 50.49 23.02 46.69 50.57 41.77 50.09 39.81 46.69 18.79 48.55 49.77 20.81 26.83 35.01 51.31 21.02 41.05 31.05 33.84 46.96 41.18 43.05 42.43 17.03 27.17 43.17 23.77 49.25 53.31 49.01 32.98 28.28 12.65 49.00 53.60 52.20 44.92 43.05 28.64 13.60 29.12 43.17 31.11 55.87 42.43 34.99 21.93 13.34 45.80 44.94 41.44 65.76 53.26 19.72 17.46 6.08 39.05 42.11 37.85 37.85 46.04 39.56 53.91 35.01 22.20 
38.91 29.15 60.22 49.50 33.24 29.07 26.08 4.47 49.82 25.30 16.12 45.88 29.41 28.46 48.37 47.17 32.02 26.08 15.00 39.81 41.11 50.45 64.54 75.43 61.40 50.45 36.40 37.00 59.91 35.44 26.25 29.00 49.98 59.00 57.08 13.60 16.12 32.02 71.59 52.50 45.00 48.47 43.46 49.25 38.00 14.56 4.47 8.06 0.00 44.01 43.29 21.84 32.28 55.15 61.47 55.23 47.71 50.00 30.02 30.08 18.97 33.29 21.84 19.24 61.33 49.74 64.51 68.62 33.62 31.40 51.16 44.01 52.35 53.15 58.05 59.41 48.05 55.73 51.00 50.16 51.24 9.22 9.43 15.81 23.26 30.07 40.50 39.45 20.00 30.23 17.49 36.67 32.31 34.41 31.40 32.25 31.40 33.62 34.01 28.64 46.01 43.00 46.10 18.44 42.80 26.63 12.08 27.31 47.07 48.85 47.51 27.31 20.02 27.66 31.62 58.41 23.71 31.02 20.25 64.20 56.32 37.36 11.18 5.39 1.00 25.24 28.84 37.22 54.12 52.15 39.82 36.24 40.45 69.20 59.14 58.05 31.06 49.20 55.66 37.01 46.17 38.08 42.01 26.83 49.58 49.40 23.02 27.59 42.11 55.46 21.93 42.43 30.02 39.62 51.87 41.87 47.54 49.04 21.19 34.71 50.96 31.78 56.01 58.52 56.22 31.76 31.38 8.54 56.14 60.13 53.74 43.83 39.32 24.02 14.21 37.00 49.37 34.13 58.41 45.22 36.07 28.84 20.02 49.65 50.45 48.04 68.41 55.23 27.78 25.30 6.32 36.14 39.29 36.25 44.18 50.09 45.12 55.97 31.58 15.23 
33.54 22.47 51.62 24.35 57.69 43.91 46.62 41.15 26.25 18.79 28.16 4.24 37.12 53.60 60.44 73.06 63.78 46.62 42.52 8.25 3.61 48.04 58.55 65.52 37.59 48.04 39.85 28.64 35.36 26.93 17.89 20.00 6.08 24.08 20.62 45.10 28.16 63.78 64.33 56.44 43.29 65.19 60.93 74.30 67.80 54.08 43.83 36.06 44.01 0.00 21.10 22.36 26.93 38.33 42.15 45.40 57.97 57.07 49.40 53.25 48.80 49.65 22.36 32.02 17.49 9.22 20.62 63.64 30.68 23.26 15.62 0.00 52.09 51.01 55.04 57.04 26.68 28.65 18.87 21.93 32.02 34.93 39.12 47.51 48.27 62.97 53.49 54.23 26.40 36.67 32.02 55.01 54.38 48.75 46.53 50.61 46.53 54.71 54.20 51.04 50.99 16.12 19.65 27.29 42.58 46.04 36.62 16.76 7.81 35.23 47.27 31.38 55.32 55.44 28.23 52.24 33.60 54.08 48.80 55.90 18.03 26.48 32.89 40.52 43.08 36.06 17.00 20.40 11.05 22.83 42.20 9.06 22.02 59.67 38.08 16.76 15.03 46.04 35.11 67.62 72.20 57.25 71.61 17.46 53.60 59.91 36.40 42.19 13.04 41.00 39.82 47.30 49.40 23.09 33.96 50.00 34.13 19.70 31.14 11.40 8.25 12.37 22.67 36.25 18.60 51.11 34.93 44.94 19.21 27.59 54.08 58.87 65.73 56.57 39.05 7.21 23.41 36.06 52.24 42.19 44.94 26.25 25.81 39.12 29.12 19.31 59.44 53.00 17.12 18.79 39.36 60.21 62.27 55.47 20.22 38.21 26.17 53.01 58.60 55.76 
14.42 14.14 30.59 6.32 43.42 29.41 33.62 39.12 7.21 23.02 31.78 18.03 22.47 40.50 41.59 57.31 51.62 33.62 34.71 13.60 18.44 27.29 37.48 44.94 20.00 27.29 22.02 10.63 18.03 10.30 22.20 14.87 22.36 16.76 16.12 50.33 31.78 51.62 43.42 36.14 23.09 47.17 43.60 58.14 54.20 47.85 41.01 37.11 43.29 21.10 0.00 24.60 12.65 17.89 22.80 24.33 38.91 37.34 35.00 39.41 39.22 33.97 24.60 40.50 32.70 30.00 31.62 42.58 14.42 12.00 12.04 21.10 31.40 30.15 34.00 36.00 6.40 12.65 9.43 7.07 11.66 34.71 35.00 39.29 36.67 51.48 35.81 37.01 23.54 21.63 39.45 38.90 39.82 32.53 31.24 35.47 31.24 39.70 38.95 37.44 31.38 5.00 3.61 33.62 22.85 32.76 32.00 24.08 15.30 14.14 26.93 18.97 46.49 43.05 13.93 31.14 22.80 40.00 38.63 34.93 17.03 8.60 34.48 42.20 42.30 23.77 28.32 6.08 21.93 9.06 23.32 24.60 3.16 38.90 19.10 21.26 27.80 25.32 15.62 54.41 56.59 41.04 57.49 25.50 33.53 40.72 25.30 28.30 8.06 20.25 28.79 28.18 35.00 4.47 13.42 31.38 13.04 6.71 23.09 15.00 19.92 22.80 13.60 17.69 16.40 36.24 19.42 40.11 15.81 17.03 33.38 41.05 50.99 46.10 32.25 18.79 6.08 19.10 31.14 21.84 27.66 39.62 23.77 18.03 9.22 5.83 38.60 32.06 26.87 23.02 37.12 45.34 46.67 39.60 1.41 17.12 5.10 32.02 45.22 49.82 
26.93 12.04 49.65 30.87 39.85 28.07 28.86 18.79 31.76 3.61 7.28 24.04 23.19 35.11 48.09 55.66 43.91 28.86 21.63 18.11 19.31 42.05 55.57 65.22 44.42 42.05 29.12 22.80 42.54 20.62 4.47 10.00 28.23 38.47 36.12 25.96 7.28 43.91 62.43 47.80 36.25 51.09 46.17 57.28 48.75 32.02 21.47 14.14 21.84 22.36 24.60 0.00 18.03 40.36 46.23 43.60 46.27 46.87 32.56 35.44 28.30 34.13 0.00 16.28 39.82 29.07 42.72 60.42 21.47 14.87 30.07 22.36 45.31 45.19 50.09 51.89 30.53 37.16 30.59 30.68 35.00 12.65 17.03 26.40 29.15 42.72 40.01 40.01 6.08 23.35 15.00 39.32 37.11 34.01 31.06 34.37 31.06 37.85 37.66 33.24 41.23 22.80 26.57 9.22 34.54 28.64 14.87 6.40 25.32 34.66 39.92 17.46 34.06 36.25 18.36 48.88 17.00 36.40 28.65 54.08 35.00 21.93 11.05 19.03 20.88 20.00 10.44 18.87 32.28 32.57 32.57 15.56 22.47 58.82 43.01 36.35 12.08 40.25 39.41 48.30 54.71 41.44 52.80 6.71 44.64 48.26 19.10 26.08 21.21 41.73 21.59 37.11 32.56 22.20 36.24 38.47 33.24 29.12 13.04 13.04 29.12 10.63 35.69 41.88 35.01 34.53 22.80 22.80 35.06 40.26 47.17 45.01 47.76 36.06 18.03 15.23 30.46 25.30 48.88 35.78 32.25 18.68 5.10 37.01 33.29 28.16 58.25 47.42 8.54 3.61 17.00 42.72 45.35 39.46 25.08 36.88 28.02 47.85 39.92 33.60 
8.94 6.32 31.62 18.11 31.83 17.69 21.40 27.89 18.00 18.38 24.04 25.55 10.63 28.43 33.73 46.62 39.41 21.40 22.20 18.79 23.41 24.35 37.59 47.20 29.12 24.35 13.15 5.00 27.66 3.16 18.03 9.22 30.53 29.41 28.64 41.34 24.04 39.41 44.42 31.14 18.68 38.28 34.01 47.71 42.45 35.36 29.43 27.29 32.28 26.93 12.65 18.03 0.00 23.32 29.53 25.61 31.40 31.02 23.35 27.59 26.57 23.02 18.03 34.06 42.20 36.06 42.43 42.49 4.00 4.00 23.85 26.93 27.89 27.51 32.31 34.18 16.03 24.00 21.93 19.65 18.97 24.60 23.35 26.68 24.19 39.12 26.57 27.31 14.21 10.00 32.56 28.30 28.32 21.95 20.00 24.21 20.00 28.43 27.80 25.50 25.00 15.00 16.16 27.02 17.26 20.62 20.40 20.88 24.21 17.20 22.56 6.32 33.84 30.81 1.41 30.89 10.20 28.28 26.00 36.06 29.15 5.10 25.24 32.20 31.32 11.18 25.96 7.81 31.89 21.59 16.00 26.02 9.49 40.80 26.93 32.80 26.48 22.47 23.41 42.52 45.80 30.53 45.97 22.14 28.07 33.38 12.65 16.28 16.28 24.21 16.16 21.02 23.35 8.25 19.70 23.35 15.81 19.31 11.18 16.28 29.21 22.09 26.25 26.25 28.65 24.84 8.06 28.02 28.18 29.43 29.83 31.95 39.70 33.54 20.00 21.38 18.25 9.22 30.89 18.03 18.03 36.25 14.87 19.10 18.25 18.38 40.22 29.73 24.04 18.38 25.96 34.06 35.81 28.84 13.93 19.10 13.04 30.08 33.30 37.34 
16.49 28.43 14.14 14.14 43.42 32.02 37.01 50.70 12.17 39.62 47.01 34.71 27.29 42.43 34.21 53.71 53.15 37.01 42.95 31.38 36.06 16.28 21.10 27.20 8.94 16.28 22.02 18.36 9.22 20.25 38.95 30.41 38.21 22.47 24.74 64.66 47.01 53.15 26.17 25.50 16.16 40.80 38.95 53.85 53.76 55.44 51.87 50.61 55.15 38.33 17.89 40.36 23.32 0.00 6.32 8.94 31.40 28.32 36.35 40.61 45.10 33.73 40.36 56.64 46.27 46.69 43.17 26.02 21.54 25.61 25.00 38.33 19.85 17.80 19.70 21.54 11.70 12.65 21.00 17.03 6.32 47.89 45.88 46.39 41.00 53.76 31.78 33.62 37.44 26.31 55.32 37.00 40.02 31.78 32.25 35.69 32.25 39.29 38.33 39.32 23.85 22.47 18.68 49.58 17.72 36.01 43.08 41.23 31.40 6.32 18.03 27.86 52.01 45.40 23.71 15.81 31.62 40.79 44.05 18.00 27.46 18.60 48.55 55.47 54.23 30.81 45.80 22.02 36.01 17.03 20.40 42.49 18.60 21.38 5.39 32.56 45.49 15.00 4.47 54.41 53.24 38.63 56.08 42.64 24.08 32.65 32.98 32.02 25.63 3.16 35.51 22.85 36.35 18.44 4.47 26.40 7.62 19.10 34.01 32.76 35.06 40.50 20.62 6.40 26.48 36.67 24.52 49.73 25.50 19.24 21.40 35.85 49.40 50.09 41.76 36.67 15.13 22.20 15.81 14.87 26.48 57.01 38.01 7.28 9.22 19.24 21.21 18.87 44.20 39.62 48.85 44.27 44.38 37.95 18.38 6.08 13.04 18.36 46.10 57.43 
22.80 34.41 14.42 17.89 48.84 38.01 43.01 57.01 16.12 45.28 53.01 38.28 33.54 48.17 38.08 58.18 58.69 43.01 49.24 35.85 40.25 20.12 20.62 24.08 6.32 20.12 28.02 24.60 8.06 26.42 44.55 36.24 41.23 23.09 26.00 70.83 53.01 58.69 24.19 28.60 21.38 44.78 43.46 58.14 58.94 61.66 58.19 56.82 61.47 42.15 22.80 46.23 29.53 6.32 0.00 11.66 35.36 31.91 42.11 46.27 51.24 39.32 46.23 62.48 48.01 50.00 44.18 25.00 27.86 31.62 27.66 42.15 23.02 20.81 21.26 22.80 16.40 14.14 23.77 20.25 11.31 54.12 52.20 52.61 47.04 59.41 36.69 38.60 43.57 32.56 61.22 42.20 45.54 37.34 38.05 41.30 38.05 44.72 43.74 45.10 28.23 26.93 22.83 55.44 23.19 42.01 49.40 46.69 34.79 12.65 22.47 34.18 58.08 51.16 29.97 17.03 37.95 46.39 50.16 17.09 29.02 24.70 54.71 61.72 60.54 37.11 51.09 27.59 38.33 19.65 26.08 47.17 24.04 19.10 4.12 34.00 50.61 19.31 7.21 59.67 57.78 43.68 61.03 48.10 27.78 36.36 39.29 38.12 30.02 7.07 41.77 27.89 42.11 24.08 10.00 31.32 13.93 22.47 40.31 37.80 37.85 45.61 22.02 6.08 28.02 42.30 30.81 56.04 27.02 19.24 24.21 40.31 54.41 56.01 48.08 41.34 18.79 28.44 17.03 20.22 32.14 62.37 44.10 13.00 13.60 22.85 19.24 21.26 49.58 45.28 55.15 49.48 49.34 43.17 23.02 12.04 18.38 20.52 51.62 63.64 
16.97 31.62 6.32 22.09 38.12 28.86 33.73 50.77 20.10 43.57 49.58 42.11 25.94 38.05 26.42 46.62 48.09 33.73 41.63 37.85 42.76 8.54 13.15 21.63 16.97 8.54 19.31 20.81 17.80 23.02 43.05 34.13 46.00 31.38 33.53 66.07 49.58 48.09 19.31 17.03 11.18 33.12 31.95 46.52 47.85 53.16 51.48 51.86 55.23 45.40 24.33 43.60 25.61 8.94 11.66 0.00 23.71 20.25 32.14 36.01 42.45 29.02 43.60 59.67 54.74 54.15 51.92 18.25 22.63 28.84 33.24 45.40 11.40 9.22 10.77 12.65 19.00 21.54 29.27 25.18 14.14 49.04 45.79 44.27 37.85 49.01 25.50 27.46 39.62 25.06 58.14 31.26 35.01 27.02 28.28 31.02 28.28 34.06 33.06 35.13 16.76 29.27 26.02 52.63 13.34 32.76 43.27 45.65 39.01 10.20 11.18 28.43 48.84 41.05 25.50 7.07 31.62 36.00 41.23 10.77 36.14 21.95 50.25 56.40 54.38 30.02 50.54 26.93 44.28 25.50 16.49 48.38 24.04 15.26 13.45 41.23 50.57 8.06 13.42 48.66 46.24 32.56 49.73 47.01 16.12 24.70 32.25 29.41 32.39 5.83 34.01 17.03 32.14 23.41 12.17 20.22 11.40 27.07 34.83 38.28 43.05 45.69 29.41 15.00 35.17 32.02 23.85 48.75 34.21 28.18 12.73 28.79 43.17 46.27 41.18 42.72 23.09 21.10 7.07 10.44 22.20 61.40 40.36 6.71 17.12 27.02 14.76 10.00 48.76 43.57 49.09 38.47 38.08 32.25 25.18 7.28 19.24 9.43 41.05 55.08 
24.70 37.12 23.54 40.22 18.79 19.31 21.63 43.91 38.60 48.04 49.48 55.97 23.09 21.40 2.83 23.09 28.16 21.63 32.76 49.73 54.57 15.26 23.09 33.73 40.22 15.26 18.25 29.41 40.61 31.05 48.01 40.11 60.75 51.86 53.01 60.90 49.48 28.16 28.86 8.00 16.40 9.43 9.00 22.85 26.08 39.70 43.27 47.93 47.71 57.97 38.91 46.27 31.40 31.40 35.36 23.71 0.00 4.00 17.80 19.21 29.73 14.42 46.27 59.48 71.59 67.19 70.33 25.00 27.46 35.36 50.61 57.97 12.65 14.87 17.03 17.03 36.62 42.45 47.17 43.27 33.97 45.31 39.36 32.65 24.84 29.73 7.21 8.49 40.45 23.02 57.57 12.21 17.20 13.42 16.55 15.62 16.55 15.81 15.00 19.80 7.81 43.46 42.06 53.37 16.12 21.10 38.08 51.01 53.85 28.32 13.45 29.02 33.60 23.85 30.27 20.40 29.43 18.60 28.32 25.02 54.92 31.62 47.76 51.00 47.17 26.48 56.04 37.64 60.84 44.41 15.81 57.31 36.77 29.07 36.62 59.68 57.00 16.40 35.47 27.17 22.80 12.08 27.07 52.04 7.62 2.00 27.89 21.19 45.88 28.84 26.93 10.77 17.80 35.47 32.53 8.06 28.43 44.42 33.54 47.68 58.69 53.08 49.20 37.80 54.08 16.28 24.02 39.41 53.25 49.52 12.17 6.08 21.02 29.68 34.44 52.77 41.05 22.20 20.40 17.80 14.04 64.78 41.44 24.76 36.24 43.91 28.07 15.30 54.04 48.04 42.94 17.72 16.12 13.04 40.25 26.17 34.99 16.28 21.93 41.23 
23.54 37.01 19.65 38.08 22.47 21.10 24.08 46.04 36.36 48.37 50.60 54.82 23.77 24.70 6.32 26.93 32.02 24.08 35.00 48.84 53.76 12.04 19.10 29.83 37.01 12.04 18.03 28.44 37.54 30.27 48.26 40.01 59.48 49.41 50.77 62.97 50.60 32.02 25.00 4.00 14.32 13.00 13.00 26.57 30.07 42.80 45.61 49.65 50.00 57.07 37.34 46.87 31.02 28.32 31.91 20.25 4.00 0.00 20.52 22.47 32.56 16.97 46.87 60.75 70.01 66.29 68.43 21.19 27.02 35.01 48.75 57.07 8.94 11.18 13.04 13.04 34.48 39.82 45.18 41.18 31.40 46.96 41.34 35.36 27.59 33.53 10.00 11.66 41.23 23.54 58.87 15.65 20.59 15.62 18.60 18.44 18.60 19.24 18.36 22.80 6.08 42.06 40.31 54.41 14.56 23.43 39.82 51.24 52.50 25.81 10.82 29.43 36.89 27.29 30.00 16.49 30.36 21.95 31.14 21.02 52.84 30.59 49.24 53.00 49.41 27.51 56.32 36.67 59.24 42.19 15.03 57.04 35.44 25.08 33.42 57.71 57.14 13.45 32.53 31.14 26.68 15.81 31.06 52.35 4.24 4.47 29.15 22.83 44.64 25.61 28.65 10.00 20.52 34.21 29.83 8.54 26.08 42.49 34.48 47.17 57.25 53.01 46.87 34.71 51.97 19.21 24.19 41.87 51.11 46.86 8.25 10.05 25.02 33.12 36.36 52.24 38.95 22.02 16.49 15.65 14.87 65.51 42.20 22.02 33.84 42.05 24.08 11.40 54.33 48.37 44.94 21.59 20.10 16.55 38.63 23.43 33.11 12.37 25.63 44.41 
21.93 26.93 35.17 38.95 8.49 5.66 4.12 26.40 38.01 35.17 34.01 48.60 12.73 6.08 18.36 23.71 17.09 4.12 15.23 41.62 45.79 24.74 37.58 48.75 44.91 24.74 14.56 24.41 44.38 24.84 35.44 29.53 53.60 51.11 51.04 43.38 34.01 17.09 44.29 23.60 21.02 19.24 14.14 25.08 19.21 22.47 25.55 31.05 30.02 49.40 35.00 32.56 23.35 36.35 42.11 32.14 17.80 20.52 0.00 4.47 12.04 3.61 32.56 43.42 65.44 58.18 65.76 40.82 20.62 26.40 46.86 49.40 25.08 26.57 30.87 31.76 35.78 43.46 44.41 41.34 35.74 28.64 22.14 14.87 7.07 17.46 10.63 9.43 26.48 13.45 41.44 7.07 5.00 5.39 4.12 2.24 4.12 5.39 5.10 3.00 17.89 38.21 38.60 38.01 19.00 4.00 21.38 38.33 47.51 30.81 21.59 18.03 17.09 9.06 21.93 32.57 16.16 5.00 10.63 38.28 52.01 26.40 31.40 33.62 29.53 13.42 42.95 31.11 55.23 43.05 16.03 46.24 32.02 43.08 41.59 55.97 44.38 24.33 39.05 19.42 22.83 9.00 22.63 39.05 21.10 19.42 13.60 7.21 39.62 35.06 11.05 15.52 0.00 30.61 35.17 13.42 30.08 41.62 19.65 38.08 52.50 41.44 48.02 41.98 51.40 2.00 15.62 21.63 50.80 50.09 25.94 13.93 16.40 14.14 17.46 42.94 39.45 16.12 32.57 22.00 10.00 50.01 27.46 29.15 36.77 40.80 42.15 28.23 41.00 35.17 25.63 10.82 13.00 7.00 36.40 30.27 33.12 29.15 10.30 24.19 
